strategy,category,param_bb_window,param_squeeze_lookback,param_squeeze_quantile,param_atr_window,is_total_return_pct,is_max_drawdown_pct,is_sharpe_ratio,is_sortino_ratio,is_calmar_ratio,is_annualized_return_pct,is_annualized_volatility_pct,is_final_value,is_total_trades,is_win_rate_pct,is_profit_factor,is_expectancy,is_cagr_pct,is_recovery_factor,oos_total_return_pct,oos_max_drawdown_pct,oos_sharpe_ratio,oos_sortino_ratio,oos_calmar_ratio,oos_annualized_return_pct,oos_annualized_volatility_pct,oos_final_value,oos_total_trades,oos_win_rate_pct,oos_profit_factor,oos_expectancy,oos_cagr_pct,oos_recovery_factor,is_composite,oos_composite,robust_score
squeeze_breakout,momentum,30,80,0.25,10,8.338530782481989,16.047105150387353,0.2753687406994898,0.42618698190144155,0.13148984766035995,2.1100314116142105,9.070332889258976,108338.53078248199,8.0,37.5,1.3237236024778614,1042.3163478102488,2.1100314116142105,0.5196283506798551,3.372623455811103,11.95368350872088,0.2429619846928815,0.3602363367086399,0.17051951589289582,2.0383363250439768,10.6180498466781,103372.6234558111,9.0,33.33333333333333,1.251898932485904,374.735939534567,2.0383363250439768,0.2821409361683857,0.5033035161476799,0.6703868928564026,0.5033035161476799
squeeze_breakout,momentum,30,80,0.25,14,8.338530782481989,16.047105150387353,0.2753687406994898,0.42618698190144155,0.13148984766035995,2.1100314116142105,9.070332889258976,108338.53078248199,8.0,37.5,1.3237236024778614,1042.3163478102488,2.1100314116142105,0.5196283506798551,2.104138559225408,13.034099376437858,0.17251077764748482,0.25467795666700704,0.09780453444919897,1.2747940214770992,10.572291975975366,102104.13855922541,9.0,33.33333333333333,1.14355585824379,233.79317324726753,1.2747940214770992,0.16143336784965165,0.5033035161476799,0.5929270612815711,0.5033035161476798
squeeze_breakout,momentum,30,80,0.35,10,6.112563130611539,21.279394261014374,0.20419961502101364,0.3114741073202807,0.07325631072799639,1.558849918088412,10.027921046500179,106112.56313061154,11.0,36.36363636363637,1.177913083594253,555.6875573283232,1.558849918088412,0.28725268471623105,3.372623455811103,11.95368350872088,0.2429619846928815,0.3602363367086399,0.17051951589289582,2.0383363250439768,10.6180498466781,103372.6234558111,9.0,33.33333333333333,1.251898932485904,374.735939534567,2.0383363250439768,0.2821409361683857,0.3291245791245791,0.6703868928564026,0.32912457912457904
squeeze_breakout,momentum,30,80,0.35,14,6.112563130611539,21.279394261014374,0.20419961502101364,0.3114741073202807,0.07325631072799639,1.558849918088412,10.027921046500179,106112.56313061154,11.0,36.36363636363637,1.177913083594253,555.6875573283232,1.558849918088412,0.28725268471623105,2.104138559225408,13.034099376437858,0.17251077764748482,0.25467795666700704,0.09780453444919897,1.2747940214770992,10.572291975975366,102104.13855922541,9.0,33.33333333333333,1.14355585824379,233.79317324726753,1.2747940214770992,0.16143336784965165,0.3291245791245791,0.5929270612815711,0.32912457912457915
squeeze_breakout,momentum,30,120,0.15,10,-2.7010330796555357,15.790283693619521,-0.05426631738315292,-0.0774627528020522,-0.04504928081095863,-0.7113409241985669,7.6987466462604335,97298.96692034446,6.0,16.666666666666664,0.8870307606264509,-450.17217994259227,-0.7113409241985669,-0.17105665306994827,8.491851124324487,5.8761106778602805,0.6851176466242616,1.040972531086826,0.8650602661374431,5.083189866842885,7.664882706876584,108491.85112432449,4.0,50.0,2.383217868202326,2122.962781081119,5.083189866842885,1.4451482604505161,0.07041787902195301,0.5909306738698485,0.07041787902195296
squeeze_breakout,momentum,30,120,0.15,14,-2.7010330796555357,15.790283693619521,-0.05426631738315292,-0.0774627528020522,-0.04504928081095863,-0.7113409241985669,7.6987466462604335,97298.96692034446,6.0,16.666666666666664,0.8870307606264509,-450.17217994259227,-0.7113409241985669,-0.17105665306994827,8.491851124324487,5.8761106778602805,0.6851176466242616,1.040972531086826,0.8650602661374431,5.083189866842885,7.664882706876584,108491.85112432449,4.0,50.0,2.383217868202326,2122.962781081119,5.083189866842885,1.4451482604505161,0.07041787902195301,0.5909306738698485,0.07041787902195296
squeeze_breakout,momentum,30,120,0.25,10,1.9574510578629851,17.182872048838572,0.10161086271859426,0.1479778288011418,0.029487749931996158,0.5066842340896383,8.65345209154625,101957.45105786299,8.0,25.0,1.0724219068789924,244.68138223287133,0.5066842340896383,0.11391873560481372,7.039181907126229,10.005672142447587,0.4641839683265582,0.7040188256334378,0.42225940220719865,4.224989137551138,9.985527067746736,107039.18190712623,7.0,42.857142857142854,1.7240289869489032,1005.5974153037489,4.224989137551138,0.703519144632327,0.11820292002271617,0.6898219663216556,0.11820292002271615
squeeze_breakout,momentum,30,120,0.25,14,1.9574510578629851,17.182872048838572,0.10161086271859426,0.1479778288011418,0.029487749931996158,0.5066842340896383,8.65345209154625,101957.45105786299,8.0,25.0,1.0724219068789924,244.68138223287133,0.5066842340896383,0.11391873560481372,5.725704691854436,11.109992046977125,0.3903654793930329,0.5892019358898622,0.31008882120458015,3.445084337439397,9.937286032938832,105725.70469185444,7.0,42.857142857142854,1.518834052880618,817.9578131220642,3.445084337439397,0.5153653276837693,0.11820292002271617,0.6517919651155615,0.11820292002271615
squeeze_breakout,momentum,30,120,0.35,10,2.207717702115915,17.182872048838572,0.10779330687736098,0.15892109038900643,0.033227601374497526,0.5709456229078036,9.197467361956027,102207.71770211592,10.0,30.0,1.073110751673423,220.7717702115906,0.5709456229078036,0.128483625778098,3.372623455811103,11.95368350872088,0.2429619846928815,0.3602363367086399,0.17051951589289582,2.0383363250439768,10.6180498466781,103372.6234558111,9.0,33.33333333333333,1.251898932485904,374.735939534567,2.0383363250439768,0.2821409361683857,0.16245791245791247,0.6703868928564026,0.16245791245791252
squeeze_breakout,momentum,30,120,0.35,14,2.207717702115915,17.182872048838572,0.10779330687736098,0.15892109038900643,0.033227601374497526,0.5709456229078036,9.197467361956027,102207.71770211592,10.0,30.0,1.073110751673423,220.7717702115906,0.5709456229078036,0.128483625778098,2.104138559225408,13.034099376437858,0.17251077764748482,0.25467795666700704,0.09780453444919897,1.2747940214770992,10.572291975975366,102104.13855922541,9.0,33.33333333333333,1.14355585824379,233.79317324726753,1.2747940214770992,0.16143336784965165,0.16245791245791247,0.5929270612815711,0.16245791245791244
squeeze_breakout,momentum,30,180,0.15,10,4.85120291294741,15.790283693619521,0.2023092227607175,0.29765703403379207,0.07870125758761037,1.2427151843529938,7.488774970672591,104851.20291294741,5.0,20.0,1.2694604637464597,970.2405825894843,1.2427151843529938,0.3072270902205301,8.491851124324487,5.8761106778602805,0.6851176466242616,1.040972531086826,0.8650602661374431,5.083189866842885,7.664882706876584,108491.85112432449,4.0,50.0,2.383217868202326,2122.962781081119,5.083189866842885,1.4451482604505161,0.28569970957032226,0.5909306738698485,0.2856997095703222
squeeze_breakout,momentum,30,180,0.15,14,4.85120291294741,15.790283693619521,0.2023092227607175,0.29765703403379207,0.07870125758761037,1.2427151843529938,7.488774970672591,104851.20291294741,5.0,20.0,1.2694604637464597,970.2405825894843,1.2427151843529938,0.3072270902205301,8.491851124324487,5.8761106778602805,0.6851176466242616,1.040972531086826,0.8650602661374431,5.083189866842885,7.664882706876584,108491.85112432449,4.0,50.0,2.383217868202326,2122.962781081119,5.083189866842885,1.4451482604505161,0.28569970957032226,0.5909306738698485,0.2856997095703222
squeeze_breakout,momentum,30,180,0.25,10,13.51028976687118,17.182872048838583,0.41750991191962444,0.6380558439404878,0.19548775231998364,3.3590410352293265,8.84865375739501,113510.28976687118,8.0,37.5,1.6310408568486117,1688.7862208589,3.3590410352293265,0.7862649345505871,6.498392753495616,7.6055682649482925,0.5167448283047452,0.7704059006134898,0.5133529207303641,3.9043406826253735,8.035180121181426,106498.39275349562,5.0,40.0,1.7990490272921842,1299.6785506991223,3.9043406826253735,0.854425669077838,0.6335525936249404,0.6112783369348354,0.6112783369348354
squeeze_breakout,momentum,30,180,0.25,14,13.51028976687118,17.182872048838583,0.41750991191962444,0.6380558439404878,0.19548775231998364,3.3590410352293265,8.84865375739501,113510.28976687118,8.0,37.5,1.6310408568486117,1688.7862208589,3.3590410352293265,0.7862649345505871,6.498392753495616,7.6055682649482925,0.5167448283047452,0.7704059006134898,0.5133529207303641,3.9043406826253735,8.035180121181426,106498.39275349562,5.0,40.0,1.7990490272921842,1299.6785506991223,3.9043406826253735,0.854425669077838,0.6335525936249404,0.6112783369348354,0.6112783369348354
squeeze_breakout,momentum,30,180,0.35,10,9.295904840546093,17.59791994792389,0.2820170234626929,0.420027072443614,0.1332270031477232,2.344518136295437,9.979365522828935,109295.90484054609,11.0,36.36363636363637,1.3008567085276332,845.082258231465,2.344518136295437,0.5282388411843397,1.4865400230559607,11.953683508720758,0.1411578074376645,0.20720764827839272,0.07543258626133642,0.9016972624122932,9.642620224371539,101486.54002305596,8.0,25.0,1.11309207414381,185.81750288199464,0.9016972624122932,0.12435832201609336,0.5319865319865319,0.5311602552613137,0.5311602552613137
squeeze_breakout,momentum,30,180,0.35,14,9.295904840546093,17.59791994792389,0.2820170234626929,0.420027072443614,0.1332270031477232,2.344518136295437,9.979365522828935,109295.90484054609,11.0,36.36363636363637,1.3008567085276332,845.082258231465,2.344518136295437,0.5282388411843397,0.24119924594958136,13.034099376437746,0.06309282014528698,0.09212857469992493,0.011252047955470319,0.1466603112400433,9.591946808015663,100241.19924594958,8.0,25.0,1.0167617601720562,30.149905743697673,0.1466603112400433,0.018505248347699937,0.5319865319865319,0.5085737100340432,0.5085737100340432
